order_id,source_system_record_id,customer_id,order_timestamp,sales_channel,payment_method,currency,nearest_warehouse,order_status,order_price,delivery_charges,coupon_code,coupon_discount,tax_amount,order_total,season,expedited_delivery,customer_lat,customer_long,device_type,referral_source,customer_note_clean,promo_code
HORD001662,SRC-001-H-001662,CUS00329,2018-02-02 09:48:00,Web,PayPal,AUD,Nickolson,Completed,60.33,12.07,B1SAVE-71,25.0,5.48,57.32,Summer,False,-37.870363,144.979417,Desktop,Social,please use minimal packaging,B1SAVE-71
HORD004816,SRC-001-H-004816,CUS00457,2018-06-10 13:29:00,Store,Gift Card,AUD,Thompson,Completed,262.13,13.97,NaN,0.0,23.83,276.1,Winter,False,-37.808805,144.894117,Desktop,Organic,please use minimal packaging,NaN
HORD000784,SRC-001-H-000784,CUS00073,2018-09-02 19:58:00,Store,Gift Card,AUD,Bakers,Completed,4909.64,12.18,B1SAVE-73,20.0,446.33,3939.89,Spring,False,-37.75287,144.985016,Tablet,Paid Search,call before delivery,B1SAVE-73
HORD002842,SRC-001-H-002842,CUS00430,2018-07-18 19:49:00,Store,Gift Card,AUD,Thompson,Completed,3296.41,10.38,B1SAVE-51,15.0,299.67,2812.33,Winter,False,-37.812267,144.942044,Mobile,Organic,gift purchase for a family member,B1SAVE-51
HORD004743,SRC-001-H-004743,CUS00359,2018-04-20 16:36:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,1335.99,10.99,B1SAVE-32,15.0,121.45,1146.58,Autumn,False,-37.861478,144.948332,Mobile,Paid Search,no special instruction,B1SAVE-32
HORD001298,SRC-001-H-001298,CUS00138,2018-06-12 10:19:00,Store,PayPal,AUD,Bakers,Completed,1520.34,15.63,NaN,5.0,138.21,1459.95,Winter,False,-37.858427,145.039121,Desktop,Store,no special instruction,NaN
HORD003228,SRC-001-H-003228,CUS00060,2018-02-11 10:27:00,Mobile,PayPal,AUD,Thompson,Completed,387.62,12.0,NaN,5.0,35.24,380.24,Summer,False,-37.856625,144.913483,Tablet,Paid Search,gift purchase for a family member,NaN
HORD004895,SRC-001-H-004895,CUS00261,2018-01-03 18:45:00,Store,Card,AUD,Bakers,Completed,1490.85,22.49,B1SAVE-24,25.0,135.53,1140.63,Summer,True,-37.864139,145.020225,Desktop,Organic,please leave at reception,B1SAVE-24
HORD001369,SRC-001-H-001369,CUS00481,2018-10-01 18:28:00,Mobile,Card,AUD,Bakers,Completed,4149.16,11.52,B1SAVE-18,15.0,377.2,3538.31,Spring,False,-37.853022,145.026366,Mobile,Paid Search,no special instruction,B1SAVE-18
HORD002302,SRC-001-H-002302,CUS00025,2018-07-19 17:48:00,Store,Bank Transfer,AUD,Bakers,Completed,295.88,15.08,B1SAVE-71,15.0,26.9,266.58,Winter,False,-37.77377,145.045528,Tablet,Social,call before delivery,B1SAVE-71
HORD002150,SRC-001-H-002150,CUS00138,2018-03-07 14:09:00,Mobile,Gift Card,AUD,Bakers,Completed,6238.52,12.17,NaN,10.0,567.14,5626.84,Autumn,False,-37.858427,145.039121,Desktop,Store,call before delivery,NaN
HORD000937,SRC-001-H-000937,CUS00467,2018-10-29 10:56:00,Web,Bank Transfer,AUD,Thompson,Completed,694.06,10.75,NaN,5.0,63.1,670.11,Spring,False,-37.828186,144.900384,Desktop,Store,call before delivery,NaN
HORD000182,SRC-001-H-000182,CUS00402,2018-10-13 21:46:00,Store,Gift Card,AUD,Nickolson,Completed,2754.13,13.05,NaN,0.0,250.38,2767.18,Spring,False,-37.884466,144.946565,Desktop,Store,gift purchase for a family member,NaN
HORD003501,SRC-001-H-003501,CUS00222,2018-11-01 18:47:00,Web,PayPal,AUD,Thompson,Completed,4455.06,11.53,NaN,0.0,405.01,4466.59,Spring,False,-37.765944,144.925847,Desktop,Social,please leave at reception,NaN
HORD000819,SRC-001-H-000819,CUS00317,2018-03-10 11:21:00,Mobile,PayPal,AUD,Thompson,Completed,2840.39,25.01,B1SAVE-28,15.0,258.22,2439.34,Autumn,True,-37.888742,144.91264,Desktop,Referral,please use minimal packaging,B1SAVE-28
HORD002050,SRC-001-H-002050,CUS00240,2018-05-29 21:35:00,Store,PayPal,AUD,Nickolson,Completed,2256.98,13.16,NaN,10.0,205.18,2044.44,Autumn,False,-37.887085,144.945913,Desktop,Referral,call before delivery,NaN
HORD003239,SRC-001-H-003239,CUS00372,2018-04-02 08:33:00,Store,Card,AUD,Nickolson,Completed,6419.46,7.1,NaN,5.0,583.59,6105.59,Autumn,False,-37.819259,144.96835,Mobile,Paid Search,please leave at reception,NaN
HORD000312,SRC-001-H-000312,CUS00012,2018-02-12 15:56:00,Web,PayPal,AUD,Nickolson,Completed,3073.35,11.06,B1SAVE-81,15.0,279.4,2623.41,Summer,False,-37.856786,144.957991,Desktop,Paid Search,gift purchase for a family member,B1SAVE-81
HORD000525,SRC-001-H-000525,CUS00174,2018-05-14 15:03:00,Store,Card,AUD,Thompson,Completed,3959.99,11.48,B1SAVE-54,15.0,360.0,3377.47,Autumn,False,-37.763018,144.96515,Desktop,Referral,please leave at reception,B1SAVE-54
HORD004905,SRC-001-H-004905,CUS00202,2018-09-17 14:58:00,Mobile,Card,AUD,Thompson,Completed,2955.05,10.1,NaN,0.0,268.64,2965.15,Spring,False,-37.784098,144.96544,Desktop,Organic,call before delivery,NaN
HORD004159,SRC-001-H-004159,CUS00297,2018-07-20 18:25:00,Web,Bank Transfer,AUD,Thompson,Completed,113.06,29.21,NaN,0.0,10.28,142.27,Winter,True,-37.772491,144.881366,Tablet,Social,please use minimal packaging,NaN
HORD004292,SRC-001-H-004292,CUS00274,2018-05-28 09:09:00,Web,Bank Transfer,AUD,Thompson,Completed,3097.06,10.7,NaN,0.0,281.55,3107.76,Autumn,False,-37.77164,144.932214,Desktop,Organic,call before delivery,NaN
HORD001413,SRC-001-H-001413,CUS00252,2018-02-13 18:28:00,Store,PayPal,AUD,Bakers,Completed,7034.55,10.79,NaN,5.0,639.5,6693.61,Summer,False,-37.776562,144.978955,Desktop,Referral,gift purchase for a family member,NaN
HORD002749,SRC-001-H-002749,CUS00107,2018-02-17 10:10:00,Store,PayPal,AUD,Thompson,Completed,2129.14,9.47,NaN,0.0,193.56,2138.61,Summer,False,-37.829029,144.9352,Desktop,Organic,call before delivery,NaN
HORD000533,SRC-001-H-000533,CUS00201,2018-12-06 21:09:00,Store,PayPal,AUD,Nickolson,Completed,6059.27,20.11,NaN,5.0,550.84,5776.42,Summer,True,-37.845282,144.975958,Desktop,Referral,call before delivery,NaN
HORD004722,SRC-001-H-004722,CUS00155,2018-05-19 10:34:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,3038.29,11.34,B1SAVE-11,20.0,276.21,2441.97,Autumn,False,-37.866542,144.987592,Mobile,Social,please use minimal packaging,B1SAVE-11
HORD002188,SRC-001-H-002188,CUS00036,2018-01-04 09:09:00,Web,Bank Transfer,AUD,Thompson,Completed,3470.45,9.91,B1SAVE-37,15.0,315.5,2959.79,Summer,False,-37.837097,144.944954,Desktop,Organic,please leave at reception,B1SAVE-37
HORD002222,SRC-001-H-002222,CUS00498,2018-10-05 13:33:00,Mobile,PayPal,AUD,Bakers,Completed,3632.38,8.37,B1SAVE-71,15.0,330.22,3095.89,Spring,False,-37.802813,144.985194,Desktop,Organic,please leave at reception,B1SAVE-71
HORD002471,SRC-001-H-002471,CUS00433,2018-07-31 19:42:00,Store,PayPal,AUD,Nickolson,Completed,1681.16,11.64,NaN,5.0,152.83,1608.74,Winter,False,-37.833151,144.981413,Mobile,Organic,please use minimal packaging,NaN
HORD003624,SRC-001-H-003624,CUS00468,2018-02-22 17:53:00,Web,Gift Card,AUD,Thompson,Completed,1638.92,11.65,NaN,10.0,148.99,1486.68,Summer,False,-37.765743,144.947114,Desktop,Paid Search,no special instruction,NaN
HORD001988,SRC-001-H-001988,CUS00284,2018-08-11 15:31:00,Web,PayPal,AUD,Thompson,Completed,1440.3,13.65,B1SAVE-77,15.0,130.94,1237.9,Winter,False,-37.819529,144.898899,Tablet,Social,call before delivery,B1SAVE-77
HORD002855,SRC-001-H-002855,CUS00421,2018-05-15 11:52:00,Store,Card,AUD,Bakers,Completed,4712.0,13.36,B1SAVE-64,15.0,428.36,4018.56,Autumn,False,-37.740451,145.024532,Tablet,Paid Search,call before delivery,B1SAVE-64
HORD001330,SRC-001-H-001330,CUS00488,2018-05-20 14:36:00,Web,Gift Card,AUD,Thompson,Completed,12212.99,10.84,NaN,5.0,1110.27,11613.18,Autumn,False,-37.778574,144.911295,Desktop,Organic,call before delivery,NaN
HORD001255,SRC-001-H-001255,CUS00411,2018-04-01 14:23:00,Store,Gift Card,AUD,Thompson,Completed,1466.2,8.65,B1SAVE-64,25.0,133.29,1108.3,Autumn,False,-37.826469,144.93046,Desktop,Social,gift purchase for a family member,B1SAVE-64
HORD004753,SRC-001-H-004753,CUS00374,2018-11-12 08:12:00,Store,Bank Transfer,AUD,Bakers,Completed,3209.19,21.78,NaN,5.0,291.74,3070.51,Spring,True,-37.782697,145.043061,Desktop,Store,please leave at reception,NaN
HORD003936,SRC-001-H-003936,CUS00302,2018-02-16 12:55:00,Mobile,Bank Transfer,AUD,Thompson,Completed,1205.05,11.78,B1SAVE-25,15.0,109.55,1036.07,Summer,False,-37.850781,144.908993,Mobile,Social,please use minimal packaging,B1SAVE-25
HORD000079,SRC-001-H-000079,CUS00475,2018-11-09 14:23:00,Web,PayPal,AUD,Bakers,Completed,4259.76,11.39,NaN,0.0,387.25,4271.15,Spring,False,-37.771926,145.032118,Tablet,Organic,please leave at reception,NaN
HORD000092,SRC-001-H-000092,CUS00391,2018-11-25 20:28:00,Web,Bank Transfer,AUD,Thompson,Completed,1736.76,12.03,NaN,5.0,157.89,1661.95,Spring,False,-37.824817,144.878158,Mobile,Store,please leave at reception,NaN
HORD000143,SRC-001-H-000143,CUS00103,2018-06-04 10:59:00,Mobile,Card,AUD,Thompson,Completed,2927.71,27.43,B1SAVE-72,20.0,266.16,2369.6,Winter,True,-37.827849,144.890878,Mobile,Referral,please leave at reception,B1SAVE-72
HORD001595,SRC-001-H-001595,CUS00285,2018-06-14 08:34:00,Store,Bank Transfer,AUD,Thompson,Completed,1028.3,12.06,NaN,5.0,93.48,988.94,Winter,False,-37.795172,144.930739,Tablet,Organic,no special instruction,NaN
HORD003395,SRC-001-H-003395,CUS00305,2018-11-02 09:02:00,Store,Bank Transfer,AUD,Bakers,Completed,4115.27,10.35,B1SAVE-44,15.0,374.12,3508.33,Spring,False,-37.775139,145.001158,Tablet,Referral,gift purchase for a family member,B1SAVE-44
HORD001477,SRC-001-H-001477,CUS00195,2018-05-26 12:50:00,Mobile,Gift Card,AUD,Nickolson,Completed,3990.1,7.19,NaN,5.0,362.74,3797.78,Autumn,False,-37.816424,144.969248,Desktop,Organic,gift purchase for a family member,NaN
HORD004953,SRC-001-H-004953,CUS00030,2018-07-14 16:01:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,70.78,11.11,NaN,0.0,6.43,81.89,Winter,False,-37.830191,144.972237,Tablet,Paid Search,please use minimal packaging,NaN
HORD002714,SRC-001-H-002714,CUS00330,2018-02-23 21:00:00,Web,Gift Card,AUD,Bakers,Completed,2480.51,22.42,B1SAVE-83,15.0,225.5,2130.85,Summer,True,-37.766935,145.042008,Tablet,Organic,please use minimal packaging,B1SAVE-83
HORD002590,SRC-001-H-002590,CUS00432,2018-09-06 13:39:00,Web,Bank Transfer,AUD,Thompson,Completed,6373.82,10.98,B1SAVE-39,15.0,579.44,5428.73,Spring,False,-37.807126,144.893305,Mobile,Paid Search,call before delivery,B1SAVE-39
HORD003702,SRC-001-H-003702,CUS00171,2018-06-29 15:10:00,Mobile,Gift Card,AUD,Thompson,Completed,5856.48,15.03,B1SAVE-31,20.0,532.41,4700.21,Winter,False,-37.76013,144.936268,Mobile,Paid Search,gift purchase for a family member,B1SAVE-31
HORD001475,SRC-001-H-001475,CUS00224,2018-06-12 09:38:00,Web,PayPal,AUD,Thompson,Completed,3717.91,13.32,NaN,10.0,337.99,3359.44,Winter,False,-37.847107,144.938028,Tablet,Organic,gift purchase for a family member,NaN
HORD000967,SRC-001-H-000967,CUS00221,2018-10-31 16:32:00,Mobile,Gift Card,AUD,Bakers,Completed,1238.22,13.96,NaN,5.0,112.57,1190.27,Spring,False,-37.876453,145.050783,Tablet,Referral,please leave at reception,NaN
HORD003518,SRC-001-H-003518,CUS00075,2018-02-03 19:33:00,Web,Gift Card,AUD,Thompson,Completed,364.48,20.81,NaN,0.0,33.13,385.29,Summer,True,-37.779349,144.964441,Desktop,Paid Search,gift purchase for a family member,NaN
HORD001819,SRC-001-H-001819,CUS00333,2018-04-27 18:59:00,Web,Gift Card,AUD,Thompson,Completed,3877.21,11.58,B1SAVE-68,25.0,352.47,2919.49,Autumn,False,-37.7614,144.963167,Mobile,Paid Search,gift purchase for a family member,B1SAVE-68
HORD001708,SRC-001-H-001708,CUS00235,2018-04-26 19:07:00,Web,PayPal,AUD,Bakers,Completed,100.25,12.21,B1SAVE-37,15.0,9.11,97.42,Autumn,False,-37.841072,145.060296,Desktop,Store,call before delivery,B1SAVE-37
HORD001493,SRC-001-H-001493,CUS00375,2018-05-27 09:17:00,Web,Gift Card,AUD,Nickolson,Completed,958.12,9.25,NaN,0.0,87.1,967.37,Autumn,False,-37.792641,144.970252,Mobile,Organic,please use minimal packaging,NaN
HORD004153,SRC-001-H-004153,CUS00186,2018-10-07 13:47:00,Store,Card,AUD,Thompson,Completed,359.81,11.69,B1SAVE-82,20.0,32.71,299.54,Spring,False,-37.790602,144.888002,Desktop,Referral,please leave at reception,B1SAVE-82
HORD004897,SRC-001-H-004897,CUS00336,2018-07-27 10:07:00,Mobile,PayPal,AUD,Thompson,Completed,9750.09,11.68,B1SAVE-26,25.0,886.37,7324.25,Winter,False,-37.830465,144.946703,Desktop,Store,no special instruction,B1SAVE-26
HORD001274,SRC-001-H-001274,CUS00062,2018-07-31 18:23:00,Web,Bank Transfer,AUD,Thompson,Completed,4258.47,10.9,NaN,10.0,387.13,3843.52,Winter,False,-37.815443,144.935539,Desktop,Paid Search,gift purchase for a family member,NaN
HORD000801,SRC-001-H-000801,CUS00050,2018-03-26 11:46:00,Store,PayPal,AUD,Thompson,Completed,189.45,8.77,B1SAVE-10,15.0,17.22,169.8,Autumn,False,-37.799974,144.926777,Mobile,Organic,please use minimal packaging,B1SAVE-10
HORD002885,SRC-001-H-002885,CUS00359,2018-03-01 13:10:00,Web,Gift Card,AUD,Nickolson,Completed,1403.92,10.99,B1SAVE-14,15.0,127.63,1204.32,Autumn,False,-37.861478,144.948332,Mobile,Paid Search,please use minimal packaging,B1SAVE-14
HORD002261,SRC-001-H-002261,CUS00450,2018-09-27 18:49:00,Web,Card,AUD,Nickolson,Completed,5086.66,11.62,NaN,5.0,462.42,4843.95,Spring,False,-37.864018,144.998302,Mobile,Organic,please leave at reception,NaN
HORD002870,SRC-001-H-002870,CUS00058,2018-12-30 14:33:00,Store,Gift Card,AUD,Bakers,Completed,1489.44,9.28,NaN,0.0,135.4,1498.72,Summer,False,-37.816172,145.014481,Mobile,Paid Search,please use minimal packaging,NaN
HORD000806,SRC-001-H-000806,CUS00186,2018-06-23 12:35:00,Web,PayPal,AUD,Thompson,Completed,4684.43,14.88,B1SAVE-15,15.0,425.86,3996.65,Winter,False,-37.790602,144.888002,Desktop,Referral,gift purchase for a family member,B1SAVE-15
HORD003945,SRC-001-H-003945,CUS00385,2018-01-04 08:09:00,Mobile,PayPal,AUD,Thompson,Completed,10615.74,8.53,NaN,10.0,965.07,9562.7,Summer,False,-37.814051,144.938555,Desktop,Paid Search,gift purchase for a family member,NaN
HORD002543,SRC-001-H-002543,CUS00122,2018-11-15 21:11:00,Web,PayPal,AUD,Bakers,Completed,995.53,19.4,B1SAVE-72,15.0,90.5,865.6,Spring,True,-37.820789,145.012253,Mobile,Store,please leave at reception,B1SAVE-72
HORD000292,SRC-001-H-000292,CUS00439,2018-12-19 15:55:00,Store,Card,AUD,Bakers,Completed,1032.51,10.04,NaN,0.0,93.86,1042.55,Summer,False,-37.790161,145.01679,Mobile,Organic,no special instruction,NaN
HORD001631,SRC-001-H-001631,CUS00034,2018-02-10 18:20:00,Mobile,Bank Transfer,AUD,Thompson,Completed,2309.23,12.18,NaN,0.0,209.93,2321.41,Summer,False,-37.865031,144.932114,Mobile,Social,gift purchase for a family member,NaN
HORD002080,SRC-001-H-002080,CUS00037,2018-12-14 17:17:00,Web,Gift Card,AUD,Bakers,Completed,2214.0,8.74,NaN,0.0,201.27,2222.74,Summer,False,-37.804141,145.004791,Mobile,Store,call before delivery,NaN
HORD002437,SRC-001-H-002437,CUS00052,2018-11-10 11:15:00,Web,Bank Transfer,AUD,Bakers,Completed,3548.24,11.61,NaN,0.0,322.57,3559.85,Spring,False,-37.834161,145.05153,Desktop,Referral,please use minimal packaging,NaN
HORD004731,SRC-001-H-004731,CUS00050,2018-05-12 18:30:00,Store,Bank Transfer,AUD,Thompson,Completed,2399.06,19.77,NaN,0.0,218.1,2418.83,Autumn,True,-37.799974,144.926777,Mobile,Organic,please use minimal packaging,NaN
HORD001639,SRC-001-H-001639,CUS00152,2018-02-17 12:54:00,Store,Gift Card,AUD,Thompson,Completed,6823.23,12.28,NaN,10.0,620.29,6153.19,Summer,False,-37.757804,144.943957,Desktop,Paid Search,please use minimal packaging,NaN
HORD000798,SRC-001-H-000798,CUS00102,2018-07-27 12:46:00,Store,PayPal,AUD,Nickolson,Completed,12969.15,15.41,NaN,10.0,1179.01,11687.65,Winter,False,-37.875784,144.973331,Tablet,Paid Search,no special instruction,NaN
HORD003007,SRC-001-H-003007,CUS00224,2018-05-23 11:32:00,Mobile,Bank Transfer,AUD,Thompson,Completed,3549.75,10.05,NaN,0.0,322.7,3559.8,Autumn,False,-37.847107,144.938028,Tablet,Organic,please use minimal packaging,NaN
HORD003374,SRC-001-H-003374,CUS00171,2018-12-21 08:53:00,Mobile,PayPal,AUD,Thompson,Completed,5614.27,22.14,NaN,0.0,510.39,5636.41,Summer,True,-37.76013,144.936268,Mobile,Paid Search,please leave at reception,NaN
HORD002093,SRC-001-H-002093,CUS00212,2018-11-28 17:08:00,Store,PayPal,AUD,Bakers,Completed,3549.05,13.29,NaN,0.0,322.64,3562.34,Spring,False,-37.76164,145.06156,Tablet,Store,call before delivery,NaN
HORD003839,SRC-001-H-003839,CUS00006,2018-10-18 19:47:00,Store,Card,AUD,Thompson,Completed,2633.34,12.1,NaN,10.0,239.39,2382.11,Spring,False,-37.829183,144.878425,Mobile,Referral,no special instruction,NaN
HORD001309,SRC-001-H-001309,CUS00162,2018-07-27 16:16:00,Store,Gift Card,AUD,Thompson,Completed,642.62,12.46,B1SAVE-38,15.0,58.42,558.69,Winter,False,-37.836054,144.932587,Mobile,Paid Search,call before delivery,B1SAVE-38
HORD003057,SRC-001-H-003057,CUS00261,2018-05-01 19:36:00,Web,Bank Transfer,AUD,Bakers,Completed,3783.06,12.0,NaN,10.0,343.91,3416.75,Autumn,False,-37.864139,145.020225,Desktop,Organic,please leave at reception,NaN
HORD000452,SRC-001-H-000452,CUS00188,2018-09-06 14:10:00,Store,Gift Card,AUD,Nickolson,Completed,201.0,12.02,NaN,5.0,18.27,202.97,Spring,False,-37.872868,144.954082,Mobile,Referral,call before delivery,NaN
HORD002621,SRC-001-H-002621,CUS00349,2018-05-13 20:55:00,Store,Bank Transfer,AUD,Bakers,Completed,526.21,22.9,B1SAVE-70,15.0,47.84,470.18,Autumn,True,-37.754677,145.009409,Mobile,Store,please use minimal packaging,B1SAVE-70
HORD002525,SRC-001-H-002525,CUS00457,2018-05-12 09:21:00,Mobile,PayPal,AUD,Thompson,Completed,1650.08,10.64,B1SAVE-54,15.0,150.01,1413.21,Autumn,False,-37.808805,144.894117,Desktop,Organic,please use minimal packaging,B1SAVE-54
HORD000538,SRC-001-H-000538,CUS00318,2018-01-07 09:45:00,Store,PayPal,AUD,Thompson,Completed,11584.42,13.74,B1SAVE-67,15.0,1053.13,9860.5,Summer,False,-37.759822,144.882105,Mobile,Paid Search,gift purchase for a family member,B1SAVE-67
HORD004133,SRC-001-H-004133,CUS00228,2018-06-26 11:12:00,Store,Gift Card,AUD,Nickolson,Completed,3005.25,10.95,NaN,10.0,273.2,2715.67,Winter,False,-37.810254,144.976643,Desktop,Paid Search,gift purchase for a family member,NaN
HORD001704,SRC-001-H-001704,CUS00041,2018-05-25 09:26:00,Store,Gift Card,AUD,Bakers,Completed,2555.05,10.41,B1SAVE-33,20.0,232.28,2054.45,Autumn,False,-37.774642,144.973444,Desktop,Organic,please leave at reception,B1SAVE-33
HORD002363,SRC-001-H-002363,CUS00180,2018-08-15 10:00:00,Web,PayPal,AUD,Bakers,Completed,1126.51,25.23,B1SAVE-52,25.0,102.41,870.11,Winter,True,-37.803061,145.023727,Mobile,Social,no special instruction,B1SAVE-52
HORD004030,SRC-001-H-004030,CUS00064,2018-06-27 16:00:00,Web,Bank Transfer,AUD,Bakers,Completed,1825.75,12.95,NaN,0.0,165.98,1838.7,Winter,False,-37.840999,144.999639,Desktop,Social,no special instruction,NaN
HORD003333,SRC-001-H-003333,CUS00044,2018-07-26 14:20:00,Store,Card,AUD,Bakers,Completed,2681.82,17.41,B1SAVE-62,25.0,243.8,2028.78,Winter,False,-37.868738,145.060957,Mobile,Store,gift purchase for a family member,B1SAVE-62
HORD002162,SRC-001-H-002162,CUS00317,2018-08-09 17:24:00,Store,Gift Card,AUD,Thompson,Completed,2073.66,17.64,B1SAVE-11,15.0,188.51,1780.25,Winter,False,-37.888742,144.91264,Desktop,Referral,please use minimal packaging,B1SAVE-11
HORD001710,SRC-001-H-001710,CUS00415,2018-09-06 15:14:00,Store,Bank Transfer,AUD,Thompson,Completed,5856.34,9.78,NaN,0.0,532.39,5866.12,Spring,False,-37.788327,144.929471,Desktop,Referral,no special instruction,NaN
HORD000488,SRC-001-H-000488,CUS00217,2018-08-24 16:59:00,Store,PayPal,AUD,Nickolson,Completed,9433.24,12.38,NaN,10.0,857.57,8502.3,Winter,False,-37.843338,144.97522,Mobile,Social,call before delivery,NaN
HORD002824,SRC-001-H-002824,CUS00049,2018-05-06 20:14:00,Store,Gift Card,AUD,Bakers,Completed,1117.53,11.89,B1SAVE-33,25.0,101.59,850.04,Autumn,False,-37.859309,145.029739,Mobile,Paid Search,please use minimal packaging,B1SAVE-33
HORD000573,SRC-001-H-000573,CUS00486,2018-11-10 16:15:00,Mobile,PayPal,AUD,Bakers,Completed,2685.38,10.11,NaN,10.0,244.13,2426.95,Spring,False,-37.778829,145.005179,Desktop,Paid Search,please use minimal packaging,NaN
HORD001531,SRC-001-H-001531,CUS00459,2018-11-04 19:29:00,Store,Gift Card,AUD,Nickolson,Completed,3405.05,12.35,NaN,0.0,309.55,3417.4,Spring,False,-37.875037,144.944918,Desktop,Organic,call before delivery,NaN
HORD002675,SRC-001-H-002675,CUS00212,2018-12-19 17:12:00,Store,Card,AUD,Bakers,Completed,4584.48,13.55,B1SAVE-44,15.0,416.77,3910.36,Summer,False,-37.76164,145.06156,Tablet,Store,please use minimal packaging,B1SAVE-44
HORD003268,SRC-001-H-003268,CUS00008,2018-06-03 13:26:00,Store,Bank Transfer,AUD,Bakers,Completed,1104.8,18.08,NaN,5.0,100.44,1067.64,Winter,False,-37.88233,145.052982,Tablet,Paid Search,no special instruction,NaN
HORD000246,SRC-001-H-000246,CUS00118,2018-12-18 08:20:00,Store,Card,AUD,Bakers,Completed,1877.63,23.02,NaN,0.0,170.69,1900.65,Summer,True,-37.755253,145.038234,Tablet,Social,gift purchase for a family member,NaN
HORD004341,SRC-001-H-004341,CUS00199,2018-09-10 15:14:00,Mobile,Card,AUD,Thompson,Completed,2671.31,10.33,NaN,10.0,242.85,2414.51,Spring,False,-37.847164,144.941116,Mobile,Referral,call before delivery,NaN
HORD000947,SRC-001-H-000947,CUS00359,2018-09-15 20:38:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,4296.2,11.24,NaN,5.0,390.56,4092.63,Spring,False,-37.861478,144.948332,Mobile,Paid Search,call before delivery,NaN
HORD004261,SRC-001-H-004261,CUS00244,2018-12-05 19:41:00,Web,Card,AUD,Bakers,Completed,1784.48,21.93,B1SAVE-30,15.0,162.23,1538.74,Summer,True,-37.759755,144.989109,Desktop,Referral,call before delivery,B1SAVE-30
HORD004438,SRC-001-H-004438,CUS00140,2018-08-08 09:44:00,Store,Bank Transfer,AUD,Bakers,Completed,4492.36,13.67,B1SAVE-47,15.0,408.4,3832.18,Winter,False,-37.780748,145.027521,Desktop,Organic,gift purchase for a family member,B1SAVE-47
HORD004571,SRC-001-H-004571,CUS00290,2018-12-04 17:00:00,Store,Bank Transfer,AUD,Thompson,Completed,284.78,12.42,B1SAVE-20,25.0,25.89,226.0,Summer,False,-37.776416,144.891697,Tablet,Paid Search,please leave at reception,B1SAVE-20
