product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag,product_description_clean
PRD0097,Candle Shift 196,Gaming,Candle,2083.5,1491.11,2012,24,1.198,SKU-CAN00097,Gaming Hardware,Flux,Black,SUP023,Australia,2012-04-05,GST_STANDARD,Box,True,True,"gaming hardware designed for game streaming and media capture, in the flux family and supplied by candle with a 24-month warranty."
PRD0098,Vela Atlas 197,Wearable,Vela,560.95,417.35,2012,12,0.122,SKU-VEL00098,Health Wearable,Halo,Green,SUP024,Malaysia,2012-01-22,GST_STANDARD,Recycled box,False,True,"health wearable designed for habit reminders and everyday timekeeping, in the halo family and supplied by vela with a 12-month warranty."
PRD0099,Candle Flux 198,Networking,Candle,1406.39,709.09,2013,24,0.721,SKU-CAN00099,Connected Network,Lumen,Gold,SUP025,China,2013-02-03,GST_STANDARD,Box,True,True,"connected network designed for extending coverage between rooms, in the lumen family and supplied by candle with a 24-month warranty."
PRD0100,Vela Pulse 199,Accessory,Vela,400.25,266.93,2017,12,0.248,SKU-VEL00100,Mobile Accessory,Nova,Silver,SUP026,Vietnam,2017-03-06,GST_STANDARD,Box,False,True,"mobile accessory designed for hands-free device support in a shared workspace, in the nova family and supplied by vela with a 12-month warranty."
PRD0101,Candle Vista 200,Laptop,Candle,1151.85,816.21,2016,24,1.349,SKU-CAN00101,Ultrabook,Orbit,Black,SUP027,Korea,2016-06-09,GST_STANDARD,Recycled box,True,True,"ultrabook designed for portable document work and video meetings, in the orbit family and supplied by candle with a 24-month warranty."
PRD0102,Vela Core 201,Smartphone,Vela,581.67,367.17,2015,24,0.19,SKU-VEL00102,5G Smartphone,Pulse,Green,SUP028,Vietnam,2015-12-14,GST_STANDARD,Recycled box,True,False,"5g smartphone designed for daily communication and navigation, in the pulse family and supplied by vela with a 24-month warranty."
PRD0103,Candle Lumen 202,Tablet,Candle,421.42,302.83,2013,24,0.481,SKU-CAN00103,Productivity Tablet,Quest,Black,SUP029,Korea,2013-01-13,GST_STANDARD,Protective case,True,True,"productivity tablet designed for reading, annotation and handwritten notes, in the quest family and supplied by candle with a 24-month warranty."
PRD0104,Vela Ridge 203,Home Entertainment,Vela,2802.96,2047.72,2013,24,8.313,SKU-VEL00104,Smart Display,Ridge,Blue,SUP030,Malaysia,2013-04-08,GST_STANDARD,Box,True,True,"smart display designed for shared film and television viewing, in the ridge family and supplied by vela with a 24-month warranty."
PRD0105,Candle Arc 204,Audio,Candle,325.21,157.19,2016,12,0.591,SKU-CAN00105,Wireless Audio,Shift,Gold,SUP031,Australia,2016-09-27,GST_STANDARD,Recycled box,False,True,"wireless audio designed for commuting and spoken-content listening, in the shift family and supplied by candle with a 12-month warranty."
PRD0106,Vela Echo 205,Smart Home,Vela,385.13,187.39,2017,12,0.443,SKU-VEL00106,Home Automation,Spark,Blue,SUP032,Malaysia,2017-03-17,GST_STANDARD,Box,True,True,"home automation designed for app-controlled room lighting, in the spark family and supplied by vela with a 12-month warranty."
PRD0107,Candle Orbit 206,Gaming,Candle,1601.0,1037.56,2012,24,1.379,SKU-CAN00107,Gaming Hardware,Vista,Red,SUP033,China,2012-09-04,GST_STANDARD,Protective case,True,True,"gaming hardware designed for long desktop gaming sessions, in the vista family and supplied by candle with a 24-month warranty."
PRD0108,Vela Spark 207,Wearable,Vela,323.48,235.99,2013,12,0.157,SKU-VEL00108,Health Wearable,Wave,Gold,SUP034,Vietnam,2013-03-15,GST_STANDARD,Protective case,True,True,"health wearable designed for daily activity and sleep tracking, in the wave family and supplied by vela with a 12-month warranty."
PRD0109,Candle Bloom 208,Networking,Candle,429.51,241.25,2013,24,0.567,SKU-CAN00109,Connected Network,Arc,White,SUP035,Korea,2013-07-22,GST_STANDARD,Protective case,False,True,"connected network designed for home-office wireless coverage, in the arc family and supplied by candle with a 24-month warranty."
PRD0110,Vela Halo 209,Accessory,Vela,113.31,62.38,2017,12,0.199,SKU-VEL00110,Mobile Accessory,Atlas,Gold,SUP036,Australia,2017-11-24,GST_STANDARD,Box,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the atlas family and supplied by vela with a 12-month warranty."
PRD0111,Candle Quest 210,Laptop,Candle,2798.27,1969.45,2012,24,1.191,SKU-CAN00111,Ultrabook,Bloom,White,SUP037,China,2012-03-11,GST_STANDARD,Protective case,True,True,"ultrabook designed for study, research and note taking, in the bloom family and supplied by candle with a 24-month warranty."
PRD0112,Vela Wave 211,Smartphone,Vela,387.62,260.07,2014,24,0.245,SKU-VEL00112,5G Smartphone,Core,Black,SUP001,Japan,2014-07-03,GST_STANDARD,Box,True,True,"5g smartphone designed for mobile photography and messaging, in the core family and supplied by vela with a 24-month warranty."
PRD0113,Candle Edge 212,Tablet,Candle,795.05,555.77,2015,24,0.513,SKU-CAN00113,Productivity Tablet,Edge,Green,SUP002,Malaysia,2015-08-22,GST_STANDARD,Box,True,True,"productivity tablet designed for portable media and video calls, in the edge family and supplied by candle with a 24-month warranty."
PRD0114,Vela Nova 213,Home Entertainment,Vela,3925.54,2073.28,2015,24,7.718,SKU-VEL00114,Smart Display,Echo,Green,SUP003,China,2015-07-06,GST_STANDARD,Protective case,True,True,"smart display designed for music and spoken-content playback, in the echo family and supplied by vela with a 24-month warranty."
PRD0115,Candle Shift 214,Audio,Candle,855.33,620.66,2017,12,0.582,SKU-CAN00115,Wireless Audio,Flux,White,SUP004,China,2017-12-12,GST_STANDARD,Recycled box,True,True,"wireless audio designed for music during focused desk work, in the flux family and supplied by candle with a 12-month warranty."
PRD0116,Vela Atlas 215,Smart Home,Vela,295.88,219.23,2016,12,0.494,SKU-VEL00116,Home Automation,Halo,Red,SUP005,China,2016-06-08,GST_STANDARD,Box,True,True,"home automation designed for scheduled control of a household power outlet, in the halo family and supplied by vela with a 12-month warranty."
PRD0117,Candle Flux 216,Gaming,Candle,1297.02,943.59,2014,24,1.393,SKU-CAN00117,Gaming Hardware,Lumen,Black,SUP006,Korea,2014-08-14,GST_STANDARD,Protective case,False,True,"gaming hardware designed for casual games in a shared room, in the lumen family and supplied by candle with a 24-month warranty."
PRD0118,Vela Pulse 217,Wearable,Vela,148.01,95.01,2016,12,0.129,SKU-VEL00118,Health Wearable,Nova,Graphite,SUP007,Vietnam,2016-03-05,GST_STANDARD,Protective case,True,True,"health wearable designed for walking and commute notifications, in the nova family and supplied by vela with a 12-month warranty."
PRD0119,Candle Vista 218,Networking,Candle,1161.39,697.05,2016,24,0.583,SKU-CAN00119,Connected Network,Orbit,Red,SUP008,Vietnam,2016-02-04,GST_STANDARD,Box,True,False,"connected network designed for connecting several shared household devices, in the orbit family and supplied by candle with a 24-month warranty."
PRD0120,Vela Core 219,Accessory,Vela,348.09,194.04,2013,12,0.203,SKU-VEL00120,Mobile Accessory,Pulse,White,SUP009,Malaysia,2013-12-12,GST_STANDARD,Box,True,True,"mobile accessory designed for protective storage during travel, in the pulse family and supplied by vela with a 12-month warranty."
PRD0121,Candle Lumen 220,Laptop,Candle,3142.89,2000.28,2016,24,1.112,SKU-CAN00121,Ultrabook,Quest,Blue,SUP010,Japan,2016-03-17,GST_STANDARD,Box,True,True,"ultrabook designed for creative projects and media editing, in the quest family and supplied by candle with a 24-month warranty."
PRD0122,Vela Ridge 221,Smartphone,Vela,674.12,443.37,2015,24,0.232,SKU-VEL00122,5G Smartphone,Ridge,Green,SUP011,Australia,2015-04-20,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for work calls and calendar management, in the ridge family and supplied by vela with a 24-month warranty."
PRD0123,Candle Arc 222,Tablet,Candle,1499.49,982.16,2017,24,0.731,SKU-CAN00123,Productivity Tablet,Shift,Black,SUP012,Malaysia,2017-06-20,GST_STANDARD,Box,True,True,"productivity tablet designed for field forms and client presentations, in the shift family and supplied by candle with a 24-month warranty."
PRD0124,Vela Echo 223,Home Entertainment,Vela,1400.78,838.01,2017,24,8.17,SKU-VEL00124,Smart Display,Spark,White,SUP013,Korea,2017-04-21,GST_STANDARD,Box,True,True,"smart display designed for family media streaming, in the spark family and supplied by vela with a 24-month warranty."
PRD0125,Candle Orbit 224,Audio,Candle,1104.8,775.78,2012,12,0.481,SKU-CAN00125,Wireless Audio,Vista,Red,SUP014,Australia,2012-08-15,GST_STANDARD,Recycled box,True,True,"wireless audio designed for video calls and online classes, in the vista family and supplied by candle with a 12-month warranty."
PRD0126,Vela Spark 225,Smart Home,Vela,464.05,275.98,2012,12,0.401,SKU-VEL00126,Home Automation,Wave,Red,SUP015,Vietnam,2012-09-21,GST_STANDARD,Protective case,False,True,"home automation designed for indoor temperature and humidity monitoring, in the wave family and supplied by vela with a 12-month warranty."
PRD0127,Candle Bloom 226,Gaming,Candle,599.05,368.01,2014,24,1.544,SKU-CAN00127,Gaming Hardware,Arc,Red,SUP016,China,2014-02-05,GST_STANDARD,Recycled box,False,True,"gaming hardware designed for competitive play and voice communication, in the arc family and supplied by candle with a 24-month warranty."
PRD0128,Vela Halo 227,Wearable,Vela,155.79,117.08,2014,12,0.134,SKU-VEL00128,Health Wearable,Atlas,Graphite,SUP017,Japan,2014-02-10,GST_STANDARD,Protective case,True,True,"health wearable designed for exercise session summaries, in the atlas family and supplied by vela with a 12-month warranty."
PRD0129,Candle Quest 228,Networking,Candle,349.4,221.72,2015,24,0.851,SKU-CAN00129,Connected Network,Bloom,Silver,SUP018,Vietnam,2015-09-13,GST_STANDARD,Protective case,True,True,"connected network designed for video meetings and media streaming, in the bloom family and supplied by candle with a 24-month warranty."
PRD0130,Vela Wave 229,Accessory,Vela,348.52,177.72,2014,12,0.248,SKU-VEL00130,Mobile Accessory,Core,Gold,SUP019,Japan,2014-01-15,GST_STANDARD,Box,True,True,"mobile accessory designed for charging-cable organisation, in the core family and supplied by vela with a 12-month warranty."
PRD0131,Candle Edge 230,Laptop,Candle,1311.04,903.78,2013,24,1.728,SKU-CAN00131,Ultrabook,Edge,Blue,SUP020,Japan,2013-08-23,GST_STANDARD,Protective case,True,True,"ultrabook designed for shared home-office administration, in the edge family and supplied by candle with a 24-month warranty."
PRD0132,Vela Nova 231,Smartphone,Vela,691.37,350.11,2016,24,0.199,SKU-VEL00132,5G Smartphone,Echo,Silver,SUP021,Malaysia,2016-07-25,GST_STANDARD,Protective case,True,True,"5g smartphone designed for travel planning and media use, in the echo family and supplied by vela with a 24-month warranty."
PRD0133,Candle Shift 232,Tablet,Candle,1145.34,831.6,2017,24,0.78,SKU-CAN00133,Productivity Tablet,Flux,Red,SUP022,Japan,2017-04-27,GST_STANDARD,Protective case,True,True,"productivity tablet designed for family learning and shared browsing, in the flux family and supplied by candle with a 24-month warranty."
PRD0134,Vela Atlas 233,Home Entertainment,Vela,3514.77,2356.29,2017,24,6.959,SKU-VEL00134,Smart Display,Halo,Silver,SUP023,Korea,2017-05-24,GST_STANDARD,Box,True,True,"smart display designed for casual living-room gaming, in the halo family and supplied by vela with a 24-month warranty."
PRD0135,Candle Flux 234,Audio,Candle,1040.75,774.29,2015,12,0.536,SKU-CAN00135,Wireless Audio,Lumen,Green,SUP024,Malaysia,2015-04-23,GST_STANDARD,Recycled box,True,False,"wireless audio designed for shared-room music playback, in the lumen family and supplied by candle with a 12-month warranty."
PRD0136,Vela Pulse 235,Smart Home,Vela,249.62,148.07,2014,12,0.284,SKU-VEL00136,Home Automation,Nova,Gold,SUP025,Malaysia,2014-10-05,GST_STANDARD,Protective case,True,True,"home automation designed for door and window activity alerts, in the nova family and supplied by vela with a 12-month warranty."
PRD0137,Candle Vista 236,Gaming,Candle,1155.19,641.31,2015,24,1.279,SKU-CAN00137,Gaming Hardware,Orbit,White,SUP026,Malaysia,2015-11-14,GST_STANDARD,Protective case,True,True,"gaming hardware designed for portable gaming and travel, in the orbit family and supplied by candle with a 24-month warranty."
PRD0138,Vela Core 237,Wearable,Vela,727.03,430.83,2017,12,0.15,SKU-VEL00138,Health Wearable,Pulse,Black,SUP027,Korea,2017-03-14,GST_STANDARD,Recycled box,False,True,"health wearable designed for calendar alerts and quick message checks, in the pulse family and supplied by vela with a 12-month warranty."
PRD0139,Candle Lumen 238,Networking,Candle,877.46,450.77,2015,24,0.84,SKU-CAN00139,Connected Network,Quest,Silver,SUP028,China,2015-05-06,GST_STANDARD,Box,True,True,"connected network designed for guest-network and device management, in the quest family and supplied by candle with a 24-month warranty."
PRD0140,Vela Ridge 239,Accessory,Vela,224.98,170.77,2014,12,0.164,SKU-VEL00140,Mobile Accessory,Ridge,Red,SUP029,Australia,2014-11-13,GST_STANDARD,Box,True,True,"mobile accessory designed for connecting several devices through one compact adapter, in the ridge family and supplied by vela with a 12-month warranty."
PRD0141,Candle Arc 240,Laptop,Candle,995.53,706.47,2013,24,2.009,SKU-CAN00141,Ultrabook,Shift,Silver,SUP030,Korea,2013-01-25,GST_STANDARD,Box,False,True,"ultrabook designed for travel-based work and presentations, in the shift family and supplied by candle with a 24-month warranty."
PRD0142,Vela Echo 241,Smartphone,Vela,1724.25,996.76,2014,24,0.219,SKU-VEL00142,5G Smartphone,Spark,White,SUP031,Korea,2014-08-13,GST_STANDARD,Box,True,True,"5g smartphone designed for family communication and casual apps, in the spark family and supplied by vela with a 24-month warranty."
PRD0143,Candle Orbit 242,Tablet,Candle,1276.25,739.07,2016,24,0.631,SKU-CAN00143,Productivity Tablet,Vista,Silver,SUP032,Japan,2016-01-02,GST_STANDARD,Recycled box,False,True,"productivity tablet designed for drawing and lightweight creative work, in the vista family and supplied by candle with a 24-month warranty."
PRD0144,Vela Spark 243,Home Entertainment,Vela,2170.55,1227.64,2015,24,7.371,SKU-VEL00144,Smart Display,Wave,Graphite,SUP033,Vietnam,2015-09-15,GST_STANDARD,Recycled box,False,True,"smart display designed for presentations and photo viewing, in the wave family and supplied by vela with a 24-month warranty."
PRD0145,Candle Bloom 244,Audio,Candle,672.85,410.65,2012,12,0.447,SKU-CAN00145,Wireless Audio,Arc,White,SUP034,Korea,2012-08-25,GST_STANDARD,Recycled box,True,True,"wireless audio designed for long listening sessions at home, in the arc family and supplied by candle with a 12-month warranty."
PRD0146,Vela Halo 245,Smart Home,Vela,510.27,327.41,2015,12,0.312,SKU-VEL00146,Home Automation,Atlas,Graphite,SUP035,Australia,2015-04-05,GST_STANDARD,Box,True,True,"home automation designed for automated blind and curtain routines, in the atlas family and supplied by vela with a 12-month warranty."
PRD0147,Candle Quest 246,Gaming,Candle,2453.24,1238.16,2016,24,1.447,SKU-CAN00147,Gaming Hardware,Bloom,Red,SUP036,Australia,2016-10-26,GST_STANDARD,Protective case,True,True,"gaming hardware designed for game streaming and media capture, in the bloom family and supplied by candle with a 24-month warranty."
PRD0148,Vela Wave 247,Wearable,Vela,1047.53,687.25,2017,12,0.138,SKU-VEL00148,Health Wearable,Core,White,SUP037,Korea,2017-11-18,GST_STANDARD,Box,False,True,"health wearable designed for habit reminders and everyday timekeeping, in the core family and supplied by vela with a 12-month warranty."
PRD0149,Candle Edge 248,Networking,Candle,119.35,64.95,2015,24,0.646,SKU-CAN00149,Connected Network,Edge,White,SUP001,Australia,2015-06-07,GST_STANDARD,Box,True,True,"connected network designed for extending coverage between rooms, in the edge family and supplied by candle with a 24-month warranty."
