order_item_id,order_id,product_id,quantity,unit_price,line_revenue
HITM0015379,HORD004897,PRD0163,1,1426.46,1426.46
HITM0015380,HORD004897,PRD0411,2,1693.96,3387.92
HITM0015381,HORD004897,PRD0790,1,356.37,356.37
HITM0015382,HORD004897,PRD0199,1,1349.0,1349.0
HITM0003961,HORD001274,PRD0461,1,3147.14,3147.14
HITM0003962,HORD001274,PRD0343,1,634.07,634.07
HITM0003963,HORD001274,PRD0936,1,477.26,477.26
HITM0002470,HORD000801,PRD0150,1,189.45,189.45
HITM0009096,HORD002885,PRD0439,3,74.96,224.88
HITM0009097,HORD002885,PRD0278,2,509.34,1018.68
HITM0009098,HORD002885,PRD0857,1,160.36,160.36
HITM0007086,HORD002261,PRD0415,1,111.92,111.92
HITM0007087,HORD002261,PRD0707,2,2487.37,4974.74
HITM0009044,HORD002870,PRD0130,1,348.52,348.52
HITM0009045,HORD002870,PRD0388,1,652.95,652.95
HITM0009046,HORD002870,PRD0866,1,487.97,487.97
HITM0002485,HORD000806,PRD0455,1,191.31,191.31
HITM0002486,HORD000806,PRD0299,1,1391.83,1391.83
HITM0002487,HORD000806,PRD0805,1,1196.95,1196.95
HITM0002488,HORD000806,PRD0537,1,1904.34,1904.34
HITM0012354,HORD003945,PRD0272,3,1161.16,3483.48
HITM0012355,HORD003945,PRD0664,1,3499.77,3499.77
HITM0012356,HORD003945,PRD0523,1,911.73,911.73
HITM0012357,HORD003945,PRD0479,2,1360.38,2720.76
HITM0008002,HORD002543,PRD0141,1,995.53,995.53
HITM0000902,HORD000292,PRD0609,1,1032.51,1032.51
HITM0005089,HORD001631,PRD0590,1,54.96,54.96
HITM0005090,HORD001631,PRD0635,1,809.45,809.45
HITM0005091,HORD001631,PRD0357,1,902.95,902.95
HITM0005092,HORD001631,PRD0960,1,322.58,322.58
HITM0005093,HORD001631,PRD0628,1,219.29,219.29
HITM0006508,HORD002080,PRD0580,2,109.85,219.7
HITM0006509,HORD002080,PRD0228,1,419.86,419.86
HITM0006510,HORD002080,PRD0476,2,787.22,1574.44
HITM0007654,HORD002437,PRD0480,1,303.23,303.23
HITM0007655,HORD002437,PRD0072,1,1642.51,1642.51
HITM0007656,HORD002437,PRD0690,1,115.07,115.07
HITM0007657,HORD002437,PRD0512,1,853.36,853.36
HITM0007658,HORD002437,PRD0343,1,634.07,634.07
HITM0014870,HORD004731,PRD0666,1,115.16,115.16
HITM0014871,HORD004731,PRD0544,1,1611.97,1611.97
HITM0014872,HORD004731,PRD0846,1,671.93,671.93
HITM0005120,HORD001639,PRD0522,3,1754.68,5264.04
HITM0005121,HORD001639,PRD0378,1,857.8,857.8
HITM0005122,HORD001639,PRD0908,1,81.42,81.42
HITM0005123,HORD001639,PRD0496,1,619.97,619.97
HITM0002461,HORD000798,PRD0578,2,625.32,1250.64
HITM0002462,HORD000798,PRD0407,3,2508.69,7526.07
HITM0002463,HORD000798,PRD0789,2,416.43,832.86
HITM0002464,HORD000798,PRD0762,3,1016.52,3049.56
HITM0002465,HORD000798,PRD0980,1,310.02,310.02
HITM0009473,HORD003007,PRD0695,2,663.83,1327.66
HITM0009474,HORD003007,PRD0403,2,1021.92,2043.84
HITM0009475,HORD003007,PRD0998,1,178.25,178.25
HITM0010601,HORD003374,PRD0010,1,23.5,23.5
HITM0010602,HORD003374,PRD0927,1,2435.38,2435.38
HITM0010603,HORD003374,PRD0781,2,1039.29,2078.58
HITM0010604,HORD003374,PRD0708,1,1076.81,1076.81
HITM0006553,HORD002093,PRD0172,2,594.18,1188.36
HITM0006554,HORD002093,PRD0417,1,876.48,876.48
HITM0006555,HORD002093,PRD0375,1,495.35,495.35
HITM0006556,HORD002093,PRD0978,1,452.17,452.17
HITM0006557,HORD002093,PRD0965,1,536.69,536.69
HITM0012039,HORD003839,PRD0639,1,1085.06,1085.06
HITM0012040,HORD003839,PRD0420,1,399.59,399.59
HITM0012041,HORD003839,PRD0679,1,864.47,864.47
HITM0012042,HORD003839,PRD0350,2,142.11,284.22
HITM0004066,HORD001309,PRD0857,2,160.36,320.72
HITM0004067,HORD001309,PRD0785,2,86.54,173.08
HITM0004068,HORD001309,PRD0315,2,74.41,148.82
HITM0009632,HORD003057,PRD0372,1,1308.61,1308.61
HITM0009633,HORD003057,PRD0043,1,1338.85,1338.85
HITM0009634,HORD003057,PRD0408,1,402.17,402.17
HITM0009635,HORD003057,PRD0006,1,733.43,733.43
HITM0001406,HORD000452,PRD0498,1,201.0,201.0
HITM0008250,HORD002621,PRD0105,1,325.21,325.21
HITM0008251,HORD002621,PRD0498,1,201.0,201.0
HITM0007948,HORD002525,PRD0768,1,435.51,435.51
HITM0007949,HORD002525,PRD0228,1,419.86,419.86
HITM0007950,HORD002525,PRD0286,1,725.81,725.81
HITM0007951,HORD002525,PRD0698,1,68.9,68.9
HITM0001664,HORD000538,PRD0864,3,3828.18,11484.54
HITM0001665,HORD000538,PRD0090,1,99.88,99.88
HITM0012978,HORD004133,PRD1000,1,192.28,192.28
HITM0012979,HORD004133,PRD0001,1,2765.47,2765.47
HITM0012980,HORD004133,PRD0020,1,47.5,47.5
HITM0005340,HORD001704,PRD0715,1,401.49,401.49
HITM0005341,HORD001704,PRD0893,2,1076.78,2153.56
HITM0007414,HORD002363,PRD0700,1,241.67,241.67
HITM0007415,HORD002363,PRD0060,2,170.83,341.66
HITM0007416,HORD002363,PRD0669,2,271.59,543.18
HITM0012632,HORD004030,PRD0003,2,472.24,944.48
HITM0012633,HORD004030,PRD0713,1,768.21,768.21
HITM0012634,HORD004030,PRD0607,1,113.06,113.06
HITM0010480,HORD003333,PRD0386,1,167.3,167.3
HITM0010481,HORD003333,PRD0413,2,420.29,840.58
HITM0010482,HORD003333,PRD0507,1,954.32,954.32
HITM0010483,HORD003333,PRD0989,2,359.81,719.62
HITM0006774,HORD002162,PRD0666,1,115.16,115.16
HITM0006775,HORD002162,PRD0295,2,979.25,1958.5
HITM0005357,HORD001710,PRD0174,1,3628.06,3628.06
HITM0005358,HORD001710,PRD0435,1,306.84,306.84
HITM0005359,HORD001710,PRD0376,2,810.62,1621.24
HITM0005360,HORD001710,PRD0716,1,300.2,300.2
HITM0001511,HORD000488,PRD0361,2,2730.19,5460.38
HITM0001512,HORD000488,PRD0240,1,371.29,371.29
HITM0001513,HORD000488,PRD0504,1,3243.43,3243.43
HITM0001514,HORD000488,PRD0858,2,179.07,358.14
HITM0008889,HORD002824,PRD0230,1,72.62,72.62
HITM0008890,HORD002824,PRD0447,1,1044.91,1044.91
HITM0001761,HORD000573,PRD0469,2,552.84,1105.68
HITM0001762,HORD000573,PRD0763,1,1579.7,1579.7
HITM0004769,HORD001531,PRD0389,2,562.64,1125.28
HITM0004770,HORD001531,PRD0047,1,64.28,64.28
HITM0004771,HORD001531,PRD0702,1,1184.94,1184.94
HITM0004772,HORD001531,PRD0945,1,730.35,730.35
HITM0004773,HORD001531,PRD0716,1,300.2,300.2
HITM0008419,HORD002675,PRD0489,2,1103.05,2206.1
HITM0008420,HORD002675,PRD0817,1,2026.78,2026.78
HITM0008421,HORD002675,PRD0213,1,351.6,351.6
HITM0010280,HORD003268,PRD0125,1,1104.8,1104.8
HITM0000763,HORD000246,PRD0723,1,1076.87,1076.87
HITM0000764,HORD000246,PRD0016,1,594.47,594.47
HITM0000765,HORD000246,PRD0196,1,206.29,206.29
HITM0013638,HORD004341,PRD0071,1,2671.31,2671.31
HITM0002945,HORD000947,PRD0282,1,1632.77,1632.77
HITM0002946,HORD000947,PRD0596,1,596.4,596.4
HITM0002947,HORD000947,PRD0170,1,90.68,90.68
HITM0002948,HORD000947,PRD0352,1,1553.05,1553.05
HITM0002949,HORD000947,PRD0079,2,211.65,423.3
HITM0013400,HORD004261,PRD0355,2,714.36,1428.72
HITM0013401,HORD004261,PRD0036,1,355.76,355.76
HITM0013965,HORD004438,PRD0726,1,357.63,357.63
HITM0013966,HORD004438,PRD0744,1,4074.4,4074.4
HITM0013967,HORD004438,PRD0080,1,60.33,60.33
HITM0014367,HORD004571,PRD0607,1,113.06,113.06
HITM0014368,HORD004571,PRD0155,1,171.72,171.72
HITM0008324,HORD002643,PRD0080,1,60.33,60.33
HITM0008325,HORD002643,PRD0284,2,600.42,1200.84
HITM0008326,HORD002643,PRD0445,2,830.34,1660.68
HITM0013170,HORD004189,PRD0456,1,690.03,690.03
HITM0013171,HORD004189,PRD0672,1,1690.15,1690.15
HITM0009718,HORD003088,PRD0530,1,14.38,14.38
HITM0009719,HORD003088,PRD0787,1,189.07,189.07
HITM0009720,HORD003088,PRD0188,1,370.0,370.0
HITM0009721,HORD003088,PRD0588,1,277.14,277.14
HITM0005545,HORD001775,PRD0930,1,62.22,62.22
HITM0009828,HORD003123,PRD0428,1,1044.38,1044.38
HITM0009829,HORD003123,PRD0378,1,857.8,857.8
HITM0009830,HORD003123,PRD0273,3,469.96,1409.88
HITM0002743,HORD000884,PRD0302,1,1259.27,1259.27
HITM0002744,HORD000884,PRD0330,1,265.81,265.81
HITM0002745,HORD000884,PRD0954,1,1508.35,1508.35
HITM0015249,HORD004852,PRD0543,2,336.97,673.94
HITM0015250,HORD004852,PRD0858,1,179.07,179.07
HITM0015251,HORD004852,PRD0046,2,822.45,1644.9
HITM0015252,HORD004852,PRD0879,1,287.13,287.13
HITM0015253,HORD004852,PRD0606,1,74.13,74.13
HITM0010509,HORD003342,PRD0016,1,594.47,594.47
HITM0010510,HORD003342,PRD0230,1,72.62,72.62
HITM0010511,HORD003342,PRD0981,1,2201.61,2201.61
HITM0005966,HORD001907,PRD0684,1,1730.11,1730.11
HITM0005967,HORD001907,PRD0655,1,1032.43,1032.43
HITM0008909,HORD002831,PRD0762,1,1016.52,1016.52
HITM0008910,HORD002831,PRD0446,1,168.08,168.08
HITM0008911,HORD002831,PRD0438,1,767.87,767.87
HITM0008912,HORD002831,PRD0047,1,64.28,64.28
HITM0011630,HORD003704,PRD0365,1,489.23,489.23
HITM0011631,HORD003704,PRD0540,1,16.38,16.38
HITM0012017,HORD003832,PRD0765,3,915.52,2746.56
HITM0012018,HORD003832,PRD0129,1,349.4,349.4
HITM0012019,HORD003832,PRD0756,1,177.47,177.47
HITM0012020,HORD003832,PRD0610,1,347.23,347.23
HITM0006594,HORD002106,PRD0260,1,100.02,100.02
HITM0013328,HORD004240,PRD0063,1,1165.11,1165.11
HITM0013329,HORD004240,PRD0479,1,1360.38,1360.38
HITM0013330,HORD004240,PRD0205,2,1030.02,2060.04
HITM0001470,HORD000474,PRD0126,2,464.05,928.1
HITM0001471,HORD000474,PRD0265,1,1188.22,1188.22
HITM0001472,HORD000474,PRD0248,1,1065.71,1065.71
HITM0009170,HORD002911,PRD0307,1,2209.06,2209.06
HITM0009171,HORD002911,PRD0730,1,418.77,418.77
HITM0009172,HORD002911,PRD0080,2,60.33,120.66
HITM0009173,HORD002911,PRD0318,1,115.57,115.57
HITM0006683,HORD002134,PRD0338,2,472.36,944.72
HITM0006684,HORD002134,PRD0633,1,804.04,804.04
HITM0006685,HORD002134,PRD0601,1,1162.83,1162.83
HITM0010751,HORD003422,PRD0479,1,1360.38,1360.38
HITM0013247,HORD004213,PRD0841,2,2479.75,4959.5
HITM0013248,HORD004213,PRD0380,1,318.45,318.45
HITM0008688,HORD002759,PRD0656,1,848.87,848.87
HITM0008689,HORD002759,PRD0673,1,373.06,373.06
HITM0008690,HORD002759,PRD0965,2,536.69,1073.38
HITM0013412,HORD004265,PRD0152,1,528.88,528.88
HITM0013413,HORD004265,PRD0852,1,1542.22,1542.22
HITM0013414,HORD004265,PRD0600,1,62.84,62.84
HITM0013415,HORD004265,PRD0756,2,177.47,354.94
HITM0013416,HORD004265,PRD0331,2,1570.55,3141.1
HITM0007968,HORD002532,PRD0217,1,441.18,441.18
HITM0007969,HORD002532,PRD0386,1,167.3,167.3
HITM0007970,HORD002532,PRD0247,1,1770.54,1770.54
HITM0004295,HORD001380,PRD0470,3,91.58,274.74
HITM0004296,HORD001380,PRD0423,1,684.99,684.99
HITM0004297,HORD001380,PRD0179,1,1481.8,1481.8
HITM0003898,HORD001257,PRD0505,1,350.13,350.13
HITM0003899,HORD001257,PRD0760,1,36.27,36.27
HITM0003900,HORD001257,PRD0770,1,116.43,116.43
HITM0003901,HORD001257,PRD0679,2,864.47,1728.94
HITM0003902,HORD001257,PRD0429,1,251.33,251.33
HITM0007161,HORD002283,PRD0703,1,529.32,529.32
HITM0007162,HORD002283,PRD0487,1,322.51,322.51
HITM0007163,HORD002283,PRD0439,1,74.96,74.96
HITM0009198,HORD002922,PRD0419,1,100.25,100.25
HITM0009199,HORD002922,PRD0970,1,203.54,203.54
HITM0003533,HORD001142,PRD0650,2,129.9,259.8
HITM0003534,HORD001142,PRD0188,1,370.0,370.0
HITM0003535,HORD001142,PRD0189,1,1162.73,1162.73
HITM0003536,HORD001142,PRD0011,3,1900.95,5702.85
HITM0003537,HORD001142,PRD0250,1,376.98,376.98
HITM0011071,HORD003528,PRD0236,1,135.01,135.01
HITM0011072,HORD003528,PRD0800,1,334.97,334.97
HITM0011073,HORD003528,PRD0656,1,848.87,848.87
HITM0011074,HORD003528,PRD0140,1,224.98,224.98
HITM0003629,HORD001169,PRD0452,2,1373.84,2747.68
HITM0003630,HORD001169,PRD0640,1,215.9,215.9
HITM0013448,HORD004278,PRD0966,1,819.73,819.73
HITM0013449,HORD004278,PRD0475,1,559.21,559.21
HITM0013450,HORD004278,PRD0232,1,358.39,358.39
HITM0013451,HORD004278,PRD0921,1,2485.73,2485.73
HITM0004534,HORD001454,PRD0385,2,812.79,1625.58
HITM0004535,HORD001454,PRD0525,1,1134.69,1134.69
HITM0004536,HORD001454,PRD0700,1,241.67,241.67
HITM0010907,HORD003473,PRD0183,1,1008.76,1008.76
HITM0010908,HORD003473,PRD0299,1,1391.83,1391.83
HITM0010174,HORD003237,PRD0980,1,310.02,310.02
HITM0010175,HORD003237,PRD0364,1,4084.62,4084.62
HITM0010176,HORD003237,PRD0969,1,1212.01,1212.01
HITM0006036,HORD001928,PRD0252,1,1820.97,1820.97
HITM0006037,HORD001928,PRD0173,1,906.06,906.06
HITM0006038,HORD001928,PRD0454,1,1083.26,1083.26
HITM0006039,HORD001928,PRD0022,3,1480.38,4441.14
HITM0000294,HORD000098,PRD0427,1,241.58,241.58
HITM0000295,HORD000098,PRD0453,2,481.9,963.8
HITM0000296,HORD000098,PRD0754,1,2206.66,2206.66
HITM0007831,HORD002489,PRD0205,1,1030.02,1030.02
HITM0007832,HORD002489,PRD0795,1,841.05,841.05
HITM0003305,HORD001066,PRD0303,1,1407.52,1407.52
HITM0003306,HORD001066,PRD0176,1,653.3,653.3
HITM0003307,HORD001066,PRD0491,2,2132.04,4264.08
HITM0003308,HORD001066,PRD0374,1,772.23,772.23
HITM0003309,HORD001066,PRD0623,3,442.62,1327.86
HITM0010658,HORD003394,PRD0408,2,402.17,804.34
HITM0010659,HORD003394,PRD0030,1,405.09,405.09
HITM0010660,HORD003394,PRD0518,2,271.63,543.26
HITM0000689,HORD000224,PRD0628,1,219.29,219.29
HITM0000690,HORD000224,PRD0318,1,115.57,115.57
HITM0000691,HORD000224,PRD0486,1,706.44,706.44
HITM0000692,HORD000224,PRD0183,1,1008.76,1008.76
HITM0013762,HORD004377,PRD0204,1,3651.04,3651.04
HITM0013763,HORD004377,PRD0356,1,365.08,365.08
HITM0013764,HORD004377,PRD0512,1,853.36,853.36
HITM0003350,HORD001079,PRD0289,2,1441.37,2882.74
HITM0003351,HORD001079,PRD0609,1,1032.51,1032.51
HITM0003352,HORD001079,PRD0525,1,1134.69,1134.69
HITM0003353,HORD001079,PRD0400,2,249.11,498.22
HITM0003354,HORD001079,PRD0126,1,464.05,464.05
HITM0004673,HORD001499,PRD0130,1,348.52,348.52
HITM0004674,HORD001499,PRD0969,1,1212.01,1212.01
HITM0004675,HORD001499,PRD0195,2,715.6,1431.2
HITM0004676,HORD001499,PRD0456,1,690.03,690.03
HITM0001690,HORD000548,PRD0150,1,189.45,189.45
HITM0001691,HORD000548,PRD0499,1,1328.97,1328.97
HITM0001692,HORD000548,PRD0584,2,2508.46,5016.92
HITM0001693,HORD000548,PRD0612,2,385.34,770.68
HITM0007975,HORD002534,PRD0279,1,1450.59,1450.59
HITM0007976,HORD002534,PRD0899,1,180.25,180.25
HITM0007977,HORD002534,PRD0820,1,109.62,109.62
HITM0007978,HORD002534,PRD0771,1,1761.53,1761.53
HITM0008525,HORD002710,PRD0253,1,1391.34,1391.34
HITM0008526,HORD002710,PRD0649,1,1282.36,1282.36
HITM0008527,HORD002710,PRD0920,1,53.18,53.18
HITM0008528,HORD002710,PRD0995,2,69.16,138.32
HITM0003758,HORD001212,PRD0719,2,192.41,384.82
HITM0003759,HORD001212,PRD0902,2,307.82,615.64
HITM0011725,HORD003734,PRD0334,1,1182.39,1182.39
HITM0011726,HORD003734,PRD0891,1,2117.27,2117.27
HITM0011727,HORD003734,PRD0366,2,547.49,1094.98
HITM0011728,HORD003734,PRD0560,1,176.65,176.65
HITM0011729,HORD003734,PRD0305,2,387.39,774.78
HITM0014184,HORD004513,PRD0742,2,338.72,677.44
HITM0014185,HORD004513,PRD0470,1,91.58,91.58
HITM0014186,HORD004513,PRD0846,1,671.93,671.93
HITM0014187,HORD004513,PRD0545,1,1080.38,1080.38
HITM0008551,HORD002718,PRD0556,1,365.44,365.44
HITM0008552,HORD002718,PRD0538,1,1028.4,1028.4
HITM0003083,HORD000988,PRD0248,1,1065.71,1065.71
HITM0003084,HORD000988,PRD0206,1,433.31,433.31
HITM0003085,HORD000988,PRD0349,2,1342.94,2685.88
HITM0003086,HORD000988,PRD0207,1,2341.74,2341.74
HITM0007048,HORD002251,PRD0558,2,383.39,766.78
HITM0007049,HORD002251,PRD0386,1,167.3,167.3
HITM0007050,HORD002251,PRD0409,2,200.48,400.96
HITM0007051,HORD002251,PRD0534,2,781.55,1563.1
HITM0001429,HORD000459,PRD0866,1,487.97,487.97
HITM0001430,HORD000459,PRD0484,1,1342.84,1342.84
HITM0004277,HORD001373,PRD0110,1,113.31,113.31
HITM0005757,HORD001843,PRD0108,2,323.48,646.96
HITM0012144,HORD003875,PRD0893,1,1076.78,1076.78
HITM0001987,HORD000645,PRD0470,1,91.58,91.58
HITM0001988,HORD000645,PRD0848,1,289.88,289.88
HITM0001989,HORD000645,PRD0687,1,200.01,200.01
HITM0001990,HORD000645,PRD0221,1,2253.19,2253.19
HITM0014809,HORD004710,PRD0328,1,634.48,634.48
HITM0014810,HORD004710,PRD0124,1,1400.78,1400.78
HITM0014811,HORD004710,PRD0790,1,356.37,356.37
HITM0006190,HORD001981,PRD0844,1,3468.14,3468.14
HITM0006191,HORD001981,PRD0686,2,529.65,1059.3
HITM0006192,HORD001981,PRD0530,2,14.38,28.76
HITM0006193,HORD001981,PRD0019,1,1401.86,1401.86
HITM0006194,HORD001981,PRD0173,1,906.06,906.06
HITM0013396,HORD004260,PRD0522,1,1754.68,1754.68
HITM0013397,HORD004260,PRD0820,2,109.62,219.24
HITM0013398,HORD004260,PRD0170,1,90.68,90.68
HITM0013399,HORD004260,PRD0550,1,112.99,112.99
HITM0014797,HORD004707,PRD0440,1,413.05,413.05
HITM0014798,HORD004707,PRD0112,1,387.62,387.62
HITM0014799,HORD004707,PRD0309,1,332.31,332.31
HITM0014800,HORD004707,PRD0773,2,1495.61,2991.22
HITM0014801,HORD004707,PRD0412,1,1872.56,1872.56
HITM0013299,HORD004230,PRD0535,1,536.13,536.13
HITM0013300,HORD004230,PRD0020,1,47.5,47.5
HITM0013301,HORD004230,PRD0835,1,705.82,705.82
HITM0000892,HORD000288,PRD0268,3,1094.58,3283.74
HITM0010935,HORD003481,PRD0372,1,1308.61,1308.61
HITM0010936,HORD003481,PRD0439,1,74.96,74.96
HITM0008760,HORD002782,PRD0877,3,507.09,1521.27
HITM0008761,HORD002782,PRD0270,1,154.55,154.55
HITM0008762,HORD002782,PRD0220,2,201.85,403.7
HITM0008763,HORD002782,PRD0109,1,429.51,429.51
HITM0000956,HORD000310,PRD0754,1,2206.66,2206.66
HITM0000957,HORD000310,PRD0036,2,355.76,711.52
HITM0000958,HORD000310,PRD0187,1,2390.01,2390.01
HITM0000959,HORD000310,PRD0673,1,373.06,373.06
HITM0009806,HORD003116,PRD0067,1,374.02,374.02
HITM0009807,HORD003116,PRD0596,1,596.4,596.4
HITM0000148,HORD000052,PRD0891,1,2117.27,2117.27
HITM0000149,HORD000052,PRD0798,2,999.78,1999.56
HITM0000150,HORD000052,PRD0381,1,2181.63,2181.63
HITM0000151,HORD000052,PRD0418,1,584.01,584.01
HITM0008023,HORD002552,PRD0652,1,1300.01,1300.01
HITM0008024,HORD002552,PRD0933,1,1071.81,1071.81
HITM0008025,HORD002552,PRD0696,2,223.84,447.68
HITM0005924,HORD001895,PRD0733,2,1448.13,2896.26
HITM0009934,HORD003156,PRD0523,1,911.73,911.73
HITM0009935,HORD003156,PRD0712,1,331.7,331.7
HITM0009936,HORD003156,PRD0929,2,1112.27,2224.54
HITM0004644,HORD001490,PRD0370,1,206.12,206.12
HITM0004645,HORD001490,PRD0568,1,670.01,670.01
HITM0004646,HORD001490,PRD0549,2,660.48,1320.96
HITM0005513,HORD001764,PRD0210,1,408.84,408.84
HITM0005514,HORD001764,PRD0525,1,1134.69,1134.69
HITM0005515,HORD001764,PRD0812,1,1025.12,1025.12
HITM0005516,HORD001764,PRD0080,1,60.33,60.33
HITM0011099,HORD003538,PRD0849,2,216.96,433.92
HITM0011100,HORD003538,PRD0663,2,599.38,1198.76
HITM0011101,HORD003538,PRD0933,1,1071.81,1071.81
HITM0007209,HORD002299,PRD0047,2,64.28,128.56
HITM0007210,HORD002299,PRD0247,1,1770.54,1770.54
HITM0007211,HORD002299,PRD0159,1,1281.12,1281.12
HITM0007212,HORD002299,PRD0426,3,690.03,2070.09
HITM0000142,HORD000050,PRD0213,1,351.6,351.6
HITM0000143,HORD000050,PRD0587,2,2586.72,5173.44
HITM0000144,HORD000050,PRD0582,1,622.36,622.36
HITM0000145,HORD000050,PRD0856,2,508.46,1016.92
HITM0006837,HORD002181,PRD0508,1,513.6,513.6
HITM0002746,HORD000885,PRD0093,1,1330.98,1330.98
HITM0002747,HORD000885,PRD0366,1,547.49,547.49
HITM0002748,HORD000885,PRD0010,1,23.5,23.5
HITM0002749,HORD000885,PRD0300,1,158.44,158.44
HITM0000981,HORD000317,PRD0372,2,1308.61,2617.22
HITM0000982,HORD000317,PRD0117,2,1297.02,2594.04
HITM0015116,HORD004808,PRD0225,1,255.65,255.65
HITM0015117,HORD004808,PRD0937,1,1780.49,1780.49
HITM0015118,HORD004808,PRD0437,1,2045.28,2045.28
HITM0006757,HORD002156,PRD0688,2,409.87,819.74
HITM0006758,HORD002156,PRD0798,1,999.78,999.78
HITM0006759,HORD002156,PRD0141,2,995.53,1991.06
HITM0006760,HORD002156,PRD0911,1,1497.3,1497.3
HITM0005897,HORD001887,PRD0153,1,638.8,638.8
HITM0005898,HORD001887,PRD0095,1,699.82,699.82
HITM0005899,HORD001887,PRD0209,2,164.63,329.26
HITM0005900,HORD001887,PRD0998,1,178.25,178.25
HITM0006076,HORD001942,PRD0615,3,159.68,479.04
HITM0006077,HORD001942,PRD0706,1,493.43,493.43
HITM0006078,HORD001942,PRD0157,2,591.59,1183.18
HITM0002495,HORD000810,PRD0619,1,1486.76,1486.76
HITM0002496,HORD000810,PRD0940,1,51.08,51.08
HITM0006282,HORD002007,PRD0250,1,376.98,376.98
HITM0006283,HORD002007,PRD0814,1,404.73,404.73
HITM0006284,HORD002007,PRD0790,1,356.37,356.37
HITM0006285,HORD002007,PRD0411,3,1693.96,5081.88
HITM0009313,HORD002957,PRD0773,2,1495.61,2991.22
HITM0009314,HORD002957,PRD0131,1,1311.04,1311.04
HITM0009315,HORD002957,PRD0249,3,871.19,2613.57
HITM0012369,HORD003950,PRD0663,1,599.38,599.38
HITM0012370,HORD003950,PRD0190,1,248.59,248.59
HITM0012371,HORD003950,PRD0370,1,206.12,206.12
HITM0010994,HORD003502,PRD0635,1,809.45,809.45
HITM0010995,HORD003502,PRD0916,1,256.29,256.29
HITM0009924,HORD003152,PRD0550,1,112.99,112.99
HITM0009925,HORD003152,PRD0280,1,105.66,105.66
HITM0009926,HORD003152,PRD0954,3,1508.35,4525.05
HITM0000664,HORD000216,PRD0893,3,1076.78,3230.34
HITM0000665,HORD000216,PRD0988,2,1072.9,2145.8
HITM0000666,HORD000216,PRD0362,1,1208.57,1208.57
HITM0000667,HORD000216,PRD0201,2,3066.38,6132.76
HITM0008076,HORD002568,PRD0584,1,2508.46,2508.46
HITM0008077,HORD002568,PRD0349,1,1342.94,1342.94
HITM0008078,HORD002568,PRD0906,2,303.87,607.74
HITM0008079,HORD002568,PRD0232,1,358.39,358.39
HITM0010456,HORD003325,PRD0912,1,1645.17,1645.17
HITM0010457,HORD003325,PRD0236,1,135.01,135.01
HITM0010458,HORD003325,PRD0869,1,1367.62,1367.62
HITM0012649,HORD004037,PRD0642,1,1517.82,1517.82
HITM0012650,HORD004037,PRD0936,1,477.26,477.26
HITM0012651,HORD004037,PRD0757,2,1540.4,3080.8
HITM0001528,HORD000494,PRD0361,1,2730.19,2730.19
HITM0001529,HORD000494,PRD0072,2,1642.51,3285.02
HITM0001530,HORD000494,PRD0748,1,432.14,432.14
HITM0001531,HORD000494,PRD0814,3,404.73,1214.19
HITM0006727,HORD002147,PRD0334,1,1182.39,1182.39
HITM0006728,HORD002147,PRD0196,1,206.29,206.29
HITM0006729,HORD002147,PRD0201,1,3066.38,3066.38
HITM0006730,HORD002147,PRD0326,3,828.92,2486.76
HITM0005883,HORD001882,PRD0897,3,1058.2,3174.6
HITM0005884,HORD001882,PRD0603,1,557.9,557.9
HITM0005885,HORD001882,PRD0100,1,400.25,400.25
HITM0005886,HORD001882,PRD0106,1,385.13,385.13
HITM0003410,HORD001099,PRD0788,1,699.94,699.94
HITM0003411,HORD001099,PRD0530,2,14.38,28.76
HITM0003412,HORD001099,PRD0185,1,1138.66,1138.66
HITM0003413,HORD001099,PRD0273,1,469.96,469.96
HITM0002893,HORD000931,PRD0595,1,108.82,108.82
HITM0002894,HORD000931,PRD0633,3,804.04,2412.12
HITM0002895,HORD000931,PRD0397,1,719.35,719.35
HITM0002896,HORD000931,PRD0047,2,64.28,128.56
HITM0011193,HORD003567,PRD0560,1,176.65,176.65
HITM0011194,HORD003567,PRD0669,1,271.59,271.59
HITM0008159,HORD002595,PRD0847,1,1533.33,1533.33
HITM0008160,HORD002595,PRD0431,1,1892.24,1892.24
HITM0003047,HORD000977,PRD0862,1,717.42,717.42
HITM0003048,HORD000977,PRD0707,2,2487.37,4974.74
HITM0003049,HORD000977,PRD0623,1,442.62,442.62
HITM0002791,HORD000900,PRD0566,1,150.7,150.7
HITM0002792,HORD000900,PRD0153,2,638.8,1277.6
HITM0002793,HORD000900,PRD0510,2,267.14,534.28
HITM0002794,HORD000900,PRD0725,1,1037.01,1037.01
HITM0010713,HORD003410,PRD0053,2,1237.48,2474.96
HITM0010714,HORD003410,PRD0849,1,216.96,216.96
HITM0010715,HORD003410,PRD0530,1,14.38,14.38
HITM0010716,HORD003410,PRD0065,1,1196.5,1196.5
HITM0013563,HORD004319,PRD0437,2,2045.28,4090.56
HITM0013564,HORD004319,PRD0392,2,827.61,1655.22
HITM0013565,HORD004319,PRD0550,2,112.99,225.98
HITM0013566,HORD004319,PRD0231,1,1774.07,1774.07
HITM0006888,HORD002198,PRD0417,1,876.48,876.48
HITM0006889,HORD002198,PRD0996,1,455.11,455.11
HITM0006890,HORD002198,PRD0980,2,310.02,620.04
HITM0006085,HORD001945,PRD0938,3,327.05,981.15
